,date,PM10,NOx,NO_2,NOx,CO,Benzolµg/m³,Toluolµg/m³
488,28.02.2011,97,54,83,166,1.0,4.6,7.3
489,01.03.2011,82,20,61,90,0.7,3.3,4.6
490,02.03.2011,74,25,63,99,0.7,3.0,4.6
491,03.03.2011,81,31,77,122,0.7,3.2,5.7
492,04.03.2011,94,102,112,256,1.1,4.1,9.5
493,05.03.2011,46,26,54,91,0.6,2.2,5.4
494,06.03.2011,17,7,29,39,0.3,1.0,2.1
495,07.03.2011,26,80,95,207,0.8,2.6,7.9
496,08.03.2011,36,68,89,185,0.7,2.7,7.3
497,09.03.2011,49,35,60,109,0.6,2.0,5.0
498,10.03.2011,28,34,48,96,0.5,1.8,5.0
499,11.03.2011,22,27,49,87,0.4,,
500,12.03.2011,37,40,69,126,0.7,2.2,7.7
501,13.03.2011,48,50,88,158,0.9,3.0,9.8
502,14.03.2011,63,81,102,216,0.9,3.4,12.6
503,15.03.2011,71,15,43,65,0.5,2.3,3.7
504,16.03.2011,47,8,30,40,0.4,1.8,2.3
505,17.03.2011,33,17,43,67,0.5,1.9,3.3
506,18.03.2011,25,40,54,110,0.6,2.2,5.1
507,19.03.2011,14,11,33,49,0.4,1.2,2.7
508,20.03.2011,22,24,44,78,0.5,1.6,4.5
509,21.03.2011,33,98,101,244,0.9,3.3,12.9
510,22.03.2011,31,54,82,164,0.7,2.5,8.9
511,23.03.2011,25,29,57,102,0.5,1.6,5.4
512,24.03.2011,23,25,50,88,0.4,1.4,4.7
513,25.03.2011,22,38,65,123,0.5,1.6,5.1
514,26.03.2011,14,8,29,41,0.3,1.0,2.2
515,27.03.2011,23,26,56,96,0.6,2.1,5.9
516,28.03.2011,23,50,81,157,0.6,2.3,8.4
517,29.03.2011,25,51,81,159,0.7,2.3,8.7
518,30.03.2011,53,104,107,265,1.0,3.1,13.7
519,31.03.2011,34,46,66,135,0.6,2.0,7.1
520,01.04.2011,23,26,50,89,0.4,1.4,5.0
521,02.04.2011,30,34,52,104,0.5,1.8,8.1
522,03.04.2011,28,12,33,51,0.4,1.4,5.5
523,04.04.2011,16,26,51,90,0.4,1.4,4.8
524,05.04.2011,21,31,52,99,0.5,1.6,5.5
525,06.04.2011,23,26,44,84,0.4,1.4,5.3
526,07.04.2011,28,24,44,81,0.4,1.2,4.7
527,08.04.2011,31,19,37,66,0.3,1.1,3.0
528,09.04.2011,25,5,22,30,0.3,0.8,2.0
529,10.04.2011,11,7,31,42,0.3,0.8,2.3
530,11.04.2011,24,45,81,149,0.6,2.0,8.8
531,12.04.2011,29,21,46,78,0.4,1.2,3.6
532,13.04.2011,10,19,39,69,0.4,1.2,3.3
533,14.04.2011,11,23,48,83,0.4,1.3,4.0
534,15.04.2011,18,39,63,122,0.5,1.7,6.3
535,16.04.2011,20,46,66,136,0.7,2.2,9.8
536,17.04.2011,33,19,56,85,0.6,1.8,6.7
537,18.04.2011,45,82,99,224,1.0,3.1,15.9
538,19.04.2011,41,36,78,134,0.6,2.1,9.7
539,20.04.2011,34,31,78,126,0.5,1.8,6.6
540,21.04.2011,43,44,94,161,0.6,2.1,8.6
541,22.04.2011,39,4,37,44,0.4,1.3,3.7
542,23.04.2011,36,3,27,31,0.3,1.0,2.1
543,24.04.2011,28,2,19,23,0.3,0.9,2.1
544,25.04.2011,34,3,28,33,0.3,1.2,3.3
545,26.04.2011,37,20,67,97,0.5,1.6,6.1
546,27.04.2011,34,39,68,128,0.5,1.9,8.0
547,28.04.2011,55,15,62,86,0.4,1.5,5.4
548,29.04.2011,38,9,39,53,0.3,1.2,5.1
549,30.04.2011,18,5,25,32,0.3,0.8,2.0
550,01.05.2011,14,3,17,22,0.2,0.7,2.3
551,02.05.2011,17,17,45,70,0.4,1.2,3.5
552,03.05.2011,14,15,42,64,0.3,1.1,3.1
553,04.05.2011,13,26,55,96,0.4,,2.8
554,05.05.2011,18,53,81,162,0.6,2.0,8.6
555,06.05.2011,30,46,98,168,0.6,2.2,8.7
556,07.05.2011,30,11,51,69,0.4,1.4,4.9
557,08.05.2011,20,6,28,38,0.3,1.0,3.0
558,09.05.2011,30,32,77,126,0.5,1.8,7.2
559,10.05.2011,35,46,109,178,0.6,2.6,12.1
560,11.05.2011,38,41,98,161,0.6,2.2,11.2
561,12.05.2011,32,35,84,138,0.6,1.8,8.7
562,13.05.2011,21,31,62,109,0.5,1.6,6.4
563,14.05.2011,22,20,56,86,0.4,1.4,6.2
564,15.05.2011,13,12,31,49,0.3,1.0,3.2
565,16.05.2011,15,30,50,96,0.4,1.3,4.9
566,17.05.2011,18,32,47,96,0.4,1.3,5.2
567,18.05.2011,26,46,80,151,0.6,2.4,11.8
568,19.05.2011,35,51,96,174,0.6,2.4,11.5
569,20.05.2011,27,30,73,119,0.5,1.8,8.9
570,21.05.2011,23,8,37,49,0.3,,
571,22.05.2011,21,9,37,52,0.3,,
572,23.05.2011,24,33,68,117,0.5,,
573,24.05.2011,26,27,58,99,0.4,,
574,25.05.2011,29,35,67,120,0.5,1.7,7.0
575,26.05.2011,37,38,82,141,0.5,1.6,7.0
576,27.05.2011,28,28,53,96,0.4,1.3,5.7
577,28.05.2011,15,15,41,64,0.4,1.4,5.0
578,29.05.2011,17,13,40,60,0.4,1.2,5.3
579,30.05.2011,26,40,89,150,0.5,2.0,9.6
580,31.05.2011,29,26,77,117,0.4,1.5,6.5
581,01.06.2011,12,5,22,30,0.2,0.6,1.8
582,02.06.2011,9,3,19,24,0.2,0.5,1.6
583,03.06.2011,16,12,38,57,0.3,0.9,3.8
584,04.06.2011,17,7,32,42,0.3,0.8,3.5
585,05.06.2011,29,4,36,41,0.3,1.0,4.1
586,06.06.2011,35,34,79,130,0.5,1.9,9.1
587,07.06.2011,23,40,67,128,0.4,1.7,7.7
588,08.06.2011,27,27,52,94,0.4,1.5,6.6
589,09.06.2011,19,28,50,92,0.4,1.2,4.6
590,10.06.2011,20,20,50,81,0.3,1.2,4.7
591,11.06.2011,25,19,52,81,0.4,1.5,6.0
592,12.06.2011,12,7,27,37,0.3,0.9,3.6
593,13.06.2011,14,10,31,46,0.3,0.9,3.3
594,14.06.2011,21,34,52,104,0.4,1.4,5.7
595,15.06.2011,23,37,72,128,0.5,1.8,8.6
596,16.06.2011,28,43,74,140,0.5,1.8,8.1
597,17.06.2011,16,24,41,77,0.3,1.3,4.7
598,18.06.2011,15,17,33,59,0.3,1.0,3.4
599,19.06.2011,9,9,17,31,0.2,0.6,2.2
600,20.06.2011,12,29,46,91,0.4,1.2,4.2
601,21.06.2011,15,46,57,127,0.5,1.7,7.0
602,22.06.2011,16,38,58,115,0.4,1.7,6.8
603,23.06.2011,15,30,47,93,0.4,1.2,4.8
604,24.06.2011,13,32,47,95,0.4,1.3,4.6
605,25.06.2011,13,16,31,55,0.3,0.9,3.1
606,26.06.2011,10,11,29,46,0.3,1.1,4.0
607,27.06.2011,16,21,43,76,0.3,1.1,5.2
608,28.06.2011,17,19,46,76,0.3,1.0,4.1
609,29.06.2011,20,26,65,105,0.4,1.4,6.5
610,30.06.2011,18,33,47,98,0.4,1.2,4.9
611,01.07.2011,13,28,41,83,0.3,,3.9
612,02.07.2011,11,14,20,43,0.2,0.8,2.6
613,03.07.2011,4,12,19,37,0.2,0.8,2.7
614,04.07.2011,13,42,41,105,0.4,1.4,5.4
615,05.07.2011,18,20,48,79,0.3,1.4,6.0
616,06.07.2011,23,30,67,113,0.4,1.7,6.6
617,07.07.2011,25,26,64,103,0.4,1.4,6.7
618,08.07.2011,25,35,65,118,0.5,1.5,6.8
619,09.07.2011,20,21,57,89,0.4,1.4,6.3
620,10.07.2011,15,3,16,20,0.2,0.6,2.3
621,11.07.2011,16,18,45,73,0.3,1.1,4.9
622,12.07.2011,25,43,65,131,0.5,1.9,9.6
623,13.07.2011,30,24,65,102,0.4,1.4,5.2
624,14.07.2011,16,28,38,80,0.3,1.2,4.4
625,15.07.2011,13,27,34,75,0.3,1.0,3.4
626,16.07.2011,18,19,51,80,0.4,1.5,6.0
627,17.07.2011,14,10,26,42,0.3,0.9,3.5
628,18.07.2011,13,32,39,87,0.4,1.0,4.5
629,19.07.2011,15,39,57,117,0.4,1.4,5.8
630,20.07.2011,18,4,22,29,0.2,0.5,2.1
631,21.07.2011,17,26,46,85,0.3,1.0,4.0
632,22.07.2011,12,24,27,64,0.2,0.8,2.7
633,23.07.2011,14,13,21,40,0.2,0.8,2.3
634,24.07.2011,10,11,22,38,0.2,0.8,2.4
635,25.07.2011,14,42,49,114,0.4,1.5,5.8
636,26.07.2011,17,51,72,149,0.6,2.1,9.7
637,27.07.2011,17,30,56,101,0.4,,7.9
638,28.07.2011,21,48,66,140,0.4,,
639,29.07.2011,14,38,48,105,0.3,1.3,4.3
640,30.07.2011,13,23,35,70,0.3,1.1,3.6
641,31.07.2011,9,17,24,50,0.3,1.0,3.8
642,01.08.2011,19,43,45,110,0.4,1.4,5.6
643,02.08.2011,21,47,61,132,0.5,2.0,9.9
644,03.08.2011,34,36,57,112,0.4,1.8,8.6
645,04.08.2011,34,58,79,168,0.5,2.1,8.7
646,05.08.2011,17,40,75,135,0.5,1.8,7.7
647,06.08.2011,19,29,70,113,0.5,2.0,10.0
648,07.08.2011,15,13,32,52,0.3,1.2,4.5
649,08.08.2011,12,38,42,101,0.3,1.3,4.8
650,09.08.2011,11,23,27,62,0.2,0.9,3.1
651,10.08.2011,16,29,35,79,0.3,1.1,3.9
652,11.08.2011,19,36,49,105,0.3,1.3,4.6
653,12.08.2011,19,39,56,116,0.4,1.6,5.4
654,13.08.2011,14,30,43,89,0.4,1.5,7.2
655,14.08.2011,26,19,42,72,0.4,1.8,7.0
656,15.08.2011,,39,56,116,0.4,1.8,6.5
657,16.08.2011,,38,60,118,0.4,1.7,6.9
658,17.08.2011,28,57,88,175,0.6,2.4,11.1
659,18.08.2011,36,45,80,149,0.5,2.2,10.0
660,19.08.2011,21,35,57,109,0.4,1.6,6.4
661,20.08.2011,17,25,48,86,0.4,1.7,6.1
662,21.08.2011,26,19,42,71,0.4,3.3,7.0
663,22.08.2011,21,34,43,94,0.4,4.7,7.0
664,23.08.2011,26,31,48,94,0.4,,5.7
665,24.08.2011,38,39,73,132,0.5,1.9,8.0
666,25.08.2011,,34,76,128,0.5,,7.5
667,26.08.2011,42,19,66,96,0.4,1.4,5.8
668,27.08.2011,20,17,32,58,0.3,1.2,4.2
669,28.08.2011,10,15,27,50,0.3,1.0,3.8
670,29.08.2011,14,35,44,97,0.3,1.0,4.0
671,30.08.2011,16,31,39,87,0.3,1.2,4.0
672,31.08.2011,20,52,58,137,0.4,1.7,6.4
673,01.09.2011,17,49,60,134,0.4,1.6,6.1
674,02.09.2011,25,48,81,154,0.5,1.9,7.9
675,03.09.2011,32,28,76,118,0.5,1.6,6.9
676,04.09.2011,34,22,73,106,0.5,2.0,8.1
677,05.09.2011,24,43,56,121,0.4,1.4,5.6
678,06.09.2011,18,39,50,111,0.3,1.2,4.4
679,07.09.2011,17,28,36,78,0.2,1.0,3.6
680,08.09.2011,13,38,40,97,0.3,1.1,3.7
681,09.09.2011,16,61,60,154,0.4,1.7,6.1
682,10.09.2011,22,61,57,150,0.6,2.3,9.5
683,11.09.2011,18,14,32,54,0.3,1.2,5.2
684,12.09.2011,14,33,42,91,0.3,1.1,4.2
685,13.09.2011,21,32,45,94,0.3,1.2,4.4
686,14.09.2011,21,27,36,78,0.3,1.2,4.2
687,15.09.2011,18,34,42,94,0.3,1.2,4.0
688,16.09.2011,18,50,63,139,0.4,1.6,5.2
689,17.09.2011,26,39,63,122,0.5,2.0,7.5
690,18.09.2011,18,26,39,79,0.3,1.3,5.0
691,19.09.2011,18,74,62,175,0.5,1.9,7.3
692,20.09.2011,23,69,67,173,0.5,2.0,8.0
693,21.09.2011,27,63,69,166,0.5,2.0,7.6
694,22.09.2011,22,47,56,127,0.3,1.5,5.2
695,23.09.2011,28,56,68,154,0.4,,
696,24.09.2011,37,68,74,177,0.6,,
697,25.09.2011,33,43,64,130,0.6,,
698,26.09.2011,38,85,105,235,0.6,,
699,27.09.2011,30,56,67,152,0.5,,
700,28.09.2011,23,134,85,289,0.9,3.3,11.3
701,29.09.2011,28,103,86,243,0.8,4.0,22.8
702,30.09.2011,36,151,106,337,1.1,5.0,26.8
703,01.10.2011,37,95,79,224,1.0,4.4,22.6
704,02.10.2011,40,57,69,156,0.9,3.8,20.0
705,03.10.2011,37,18,47,74,0.5,2.1,10.3
706,04.10.2011,35,31,54,101,0.4,1.6,6.6
707,05.10.2011,21,32,42,90,0.3,1.3,6.2
708,06.10.2011,18,27,35,76,0.2,1.2,4.2
709,07.10.2011,,42,42,106,0.3,1.4,5.5
710,08.10.2011,9,18,27,55,0.2,0.9,3.4
711,09.10.2011,7,17,26,52,0.3,1.3,4.5
712,10.10.2011,9,45,39,108,0.3,1.6,6.1
713,11.10.2011,7,38,49,107,0.3,1.4,5.7
714,12.10.2011,16,45,49,117,0.4,1.8,6.2
715,13.10.2011,14,37,42,99,0.3,1.3,4.3
716,14.10.2011,17,83,66,192,0.6,2.4,9.4
717,15.10.2011,24,83,76,203,0.7,3.0,9.6
718,16.10.2011,21,40,53,114,0.5,2.7,7.2
719,17.10.2011,31,87,73,206,0.7,3.3,10.2
720,18.10.2011,25,45,49,118,0.4,1.8,6.1
721,19.10.2011,14,46,49,120,0.4,1.6,6.4
722,20.10.2011,14,53,56,136,0.5,1.8,7.4
723,21.10.2011,19,87,71,204,0.7,2.6,10.9
724,22.10.2011,29,77,70,187,0.7,2.8,10.8
725,23.10.2011,43,26,45,84,0.6,2.9,7.0
726,24.10.2011,54,35,43,96,0.6,2.7,6.3
727,25.10.2011,46,26,38,78,0.4,2.2,5.0
728,26.10.2011,33,108,65,231,0.8,3.4,11.5
729,27.10.2011,32,66,54,155,0.6,2.7,9.3
730,28.10.2011,38,86,65,196,0.7,3.0,12.1
731,29.10.2011,40,102,65,222,0.9,3.8,16.8
732,30.10.2011,39,41,43,105,0.6,2.8,10.1
733,31.10.2011,37,101,69,223,0.9,3.4,15.4
734,01.11.2011,50,83,74,201,0.7,3.1,11.8
735,02.11.2011,48,97,68,216,0.8,3.4,12.5
736,03.11.2011,60,86,68,200,0.8,3.5,11.0
737,04.11.2011,66,86,73,204,0.9,3.7,11.2
738,05.11.2011,66,17,41,68,0.6,3.3,6.2
739,06.11.2011,68,19,44,73,0.6,3.3,6.3
740,07.11.2011,76,46,56,126,0.7,3.8,8.3
741,08.11.2011,80,58,60,148,0.8,3.7,8.6
742,09.11.2011,70,58,50,139,0.8,4.2,8.6
743,10.11.2011,40,43,43,110,0.6,3.0,6.3
744,11.11.2011,35,41,48,110,0.5,1.9,5.1
745,12.11.2011,51,51,60,138,0.7,,
746,13.11.2011,94,71,66,175,1.1,,
747,14.11.2011,125,120,79,262,1.3,,
748,15.11.2011,42,39,46,105,0.7,2.2,4.8
749,16.11.2011,45,60,64,157,0.7,2.5,6.8
750,17.11.2011,62,77,62,180,0.9,3.6,6.7
751,18.11.2011,45,111,70,240,1.0,3.3,8.9
752,19.11.2011,35,97,59,207,1.0,2.9,9.7
753,20.11.2011,36,52,52,131,0.8,2.6,7.5
754,21.11.2011,52,65,61,160,0.8,2.5,6.3
755,22.11.2011,62,70,57,163,0.9,3.6,7.5
756,23.11.2011,61,114,62,237,1.1,4.3,8.4
757,24.11.2011,41,138,65,276,1.1,,10.1
758,25.11.2011,22,67,63,166,0.8,2.6,7.8
759,26.11.2011,22,30,40,87,0.4,1.6,4.5
760,27.11.2011,13,11,18,34,0.3,1.0,2.5
761,28.11.2011,28,63,63,160,0.6,1.8,6.7
762,29.11.2011,,76,69,184,0.6,2.4,7.5
763,30.11.2011,24,76,72,188,0.7,2.2,7.5
764,01.12.2011,22,77,62,180,0.7,2.3,7.8
765,02.12.2011,17,42,50,114,0.5,1.6,5.5
766,03.12.2011,13,23,32,67,0.4,1.4,3.4
767,04.12.2011,12,20,30,60,0.4,1.3,3.8
768,05.12.2011,8,41,47,110,0.4,1.5,4.6
769,06.12.2011,10,40,44,105,0.5,,5.4
770,07.12.2011,10,47,47,120,0.5,,5.1
771,08.12.2011,13,42,45,110,0.4,1.6,4.4
772,09.12.2011,12,27,37,77,0.4,1.4,3.4
773,10.12.2011,12,20,31,62,0.4,1.3,3.2
774,11.12.2011,16,28,42,85,0.5,1.8,5.4
775,12.12.2011,17,67,59,162,0.6,2.3,5.7
776,13.12.2011,11,44,55,121,0.5,1.6,4.3
777,14.12.2011,7,51,56,133,0.5,2.0,5.1
778,15.12.2011,9,53,58,139,0.5,1.9,5.3
779,16.12.2011,10,53,56,137,0.6,1.9,5.4
780,17.12.2011,6,21,28,60,0.4,1.3,3.0
781,18.12.2011,10,14,21,43,0.4,1.3,2.4
782,19.12.2011,15,52,50,130,0.6,1.9,5.0
783,20.12.2011,21,66,65,165,0.6,2.2,5.7
784,21.12.2011,14,58,59,148,0.6,2.1,5.1
785,22.12.2011,22,84,64,193,0.7,2.6,6.8
786,23.12.2011,15,75,57,172,0.6,2.3,6.8
787,24.12.2011,8,19,30,59,0.4,1.2,3.2
788,25.12.2011,12,15,25,48,0.4,1.3,2.7
789,26.12.2011,9,12,21,40,0.4,1.2,2.3
790,27.12.2011,13,27,35,76,0.4,1.3,3.3
791,28.12.2011,17,41,46,109,0.5,1.8,4.5
792,29.12.2011,13,20,30,61,0.4,1.2,2.9
793,30.12.2011,8,30,38,83,0.4,1.5,3.2
794,31.12.2011,69,37,43,99,0.6,2.0,4.5
795,01.01.2012,238,38,35,94,0.5,2.2,3.9
796,02.01.2012,8,34,44,97,0.4,1.5,3.9
797,03.01.2012,12,30,37,83,0.4,1.3,3.2
798,04.01.2012,12,23,31,67,0.4,1.2,3.0
799,05.01.2012,7,22,28,62,0.3,,
800,06.01.2012,5,32,40,88,0.4,1.5,3.4
801,07.01.2012,12,21,29,61,0.4,1.5,3.3
802,08.01.2012,9,15,27,50,0.4,1.4,3.0
803,09.01.2012,11,63,55,152,0.6,2.1,5.9
804,10.01.2012,22,34,43,95,0.4,1.5,3.7
805,11.01.2012,17,40,45,107,0.4,1.5,3.9
806,12.01.2012,12,29,34,78,0.3,1.2,2.9
807,13.01.2012,14,31,38,86,0.4,1.5,3.0
808,14.01.2012,15,16,30,55,0.3,1.1,2.6
809,15.01.2012,11,18,34,61,0.4,1.6,3.8
810,16.01.2012,20,71,61,169,0.6,2.3,6.2
811,17.01.2012,14,58,58,146,0.5,2.0,5.3
812,18.01.2012,32,97,81,229,0.8,2.8,7.2
813,19.01.2012,15,54,48,131,0.6,2.2,5.3
814,20.01.2012,11,40,48,109,0.5,1.8,5.1
815,21.01.2012,12,25,33,71,0.4,1.5,3.2
816,22.01.2012,8,11,18,34,0.3,1.1,2.1
817,23.01.2012,11,79,64,186,0.7,2.5,6.5
818,24.01.2012,22,90,73,210,0.8,2.9,7.2
819,25.01.2012,29,90,74,211,0.8,2.7,7.0
820,26.01.2012,36,89,73,209,0.8,,7.4
821,27.01.2012,56,56,58,143,0.7,,
822,28.01.2012,101,17,41,67,0.7,4.4,4.7
823,29.01.2012,84,11,32,48,0.6,3.9,3.2
824,30.01.2012,54,21,41,72,0.5,2.9,3.2
825,31.01.2012,53,18,38,65,0.5,3.1,3.3
826,01.02.2012,50,17,37,63,0.5,2.9,2.9
827,02.02.2012,51,52,61,140,0.7,3.2,5.1
828,03.02.2012,33,74,71,184,0.7,2.7,6.4
829,04.02.2012,28,55,64,148,0.7,2.9,5.1
830,05.02.2012,44,38,53,111,0.7,3.2,4.2
831,06.02.2012,48,39,59,118,0.7,3.5,5.1
832,07.02.2012,37,31,56,103,0.6,,4.2
833,08.02.2012,39,36,58,113,0.6,3.0,5.3
834,09.02.2012,27,23,40,76,0.4,2.1,3.7
835,10.02.2012,44,32,58,107,0.6,,3.3
836,11.02.2012,44,35,66,120,0.6,3.0,5.4
837,12.02.2012,46,30,54,100,0.6,2.7,4.6
838,13.02.2012,35,75,69,184,0.7,2.2,5.9
839,14.02.2012,41,79,66,186,0.7,3.1,7.3
840,15.02.2012,10,15,29,52,0.3,,
841,16.02.2012,21,41,53,116,0.4,,8.9
842,17.02.2012,19,40,49,110,0.4,2.1,7.5
843,18.02.2012,23,29,37,81,0.5,2.1,7.8
844,19.02.2012,10,12,22,40,0.3,1.4,4.9
845,20.02.2012,19,43,55,122,0.5,2.0,7.4
846,21.02.2012,20,41,54,117,0.5,1.9,7.4
847,22.02.2012,32,37,51,108,0.5,2.1,8.4
848,23.02.2012,17,30,39,84,0.4,1.7,7.9
849,24.02.2012,15,33,35,86,0.4,1.7,7.1
850,25.02.2012,13,13,23,44,0.3,1.4,5.5
851,26.02.2012,6,7,23,34,0.3,1.4,4.7
852,27.02.2012,21,64,68,167,0.6,2.4,9.3
853,28.02.2012,20,36,39,94,0.4,1.7,8.4
854,29.02.2012,16,49,48,122,0.5,1.8,9.7
855,01.03.2012,21,52,49,129,0.5,1.9,9.0
856,02.03.2012,29,31,48,96,0.4,1.8,8.2
857,03.03.2012,23,22,54,87,0.5,2.0,7.8
858,04.03.2012,24,11,32,49,0.4,1.9,6.3
859,05.03.2012,37,33,58,108,0.5,2.5,7.4
860,06.03.2012,31,25,51,89,0.5,2.1,7.1
861,07.03.2012,51,71,79,187,0.7,3.1,10.6
862,08.03.2012,27,57,58,146,0.5,2.1,8.7
863,09.03.2012,25,51,65,143,0.5,2.2,9.3
864,10.03.2012,28,21,37,70,0.4,1.7,7.7
865,11.03.2012,19,9,21,34,0.3,1.3,5.7
866,12.03.2012,16,37,47,103,0.4,1.6,8.9
867,13.03.2012,14,41,51,114,0.4,1.7,8.5
868,14.03.2012,18,38,54,112,0.4,1.7,8.1
869,15.03.2012,45,75,70,185,0.6,2.3,11.9
870,16.03.2012,59,131,104,303,1.0,3.7,21.2
871,17.03.2012,58,26,59,98,0.5,2.6,12.3
872,18.03.2012,47,14,35,56,0.4,1.9,9.5
873,19.03.2012,14,31,45,92,0.4,1.7,6.7
874,20.03.2012,23,38,52,110,0.4,1.7,6.4
875,21.03.2012,24,48,62,136,0.5,1.9,8.7
876,22.03.2012,24,36,70,126,0.5,1.7,8.5
877,23.03.2012,26,64,82,180,0.6,2.3,12.4
878,24.03.2012,24,30,51,97,0.5,1.7,8.1
879,25.03.2012,19,9,22,36,0.3,1.3,4.9
880,26.03.2012,24,81,82,206,0.7,2.3,11.7
881,27.03.2012,39,33,54,104,0.4,1.8,9.2
882,28.03.2012,35,30,50,96,0.4,1.6,7.7
883,29.03.2012,23,30,44,89,0.4,1.4,6.0
884,30.03.2012,21,30,42,88,0.4,1.5,6.1
885,31.03.2012,9,9,19,33,0.3,0.9,3.4
886,01.04.2012,12,12,21,39,0.3,1.3,4.5
887,02.04.2012,15,29,47,92,0.4,1.4,6.0
888,03.04.2012,27,25,52,90,0.4,1.6,6.5
889,04.04.2012,34,26,44,84,0.4,2.0,6.4
890,05.04.2012,24,26,54,94,0.5,1.9,7.5
891,06.04.2012,30,32,47,95,0.5,1.9,8.0
892,07.04.2012,14,14,27,48,0.3,1.2,4.5
893,08.04.2012,9,12,31,50,0.4,1.7,5.2
894,09.04.2012,19,11,26,43,0.3,1.3,4.8
895,10.04.2012,29,36,53,107,0.5,1.7,8.2
896,11.04.2012,21,33,56,107,0.4,1.7,7.6
897,12.04.2012,21,51,72,150,0.6,2.4,10.8
898,13.04.2012,20,54,63,146,0.6,2.1,9.3
899,14.04.2012,20,37,50,107,0.5,,12.6
900,15.04.2012,12,5,25,33,0.3,,
901,16.04.2012,11,9,25,39,0.3,,4.3
902,17.04.2012,19,39,60,119,0.5,1.9,7.9
903,18.04.2012,30,40,70,131,0.5,,9.1
904,19.04.2012,37,49,88,163,0.6,2.4,12.6
905,20.04.2012,35,66,92,194,0.7,2.5,13.8
906,21.04.2012,16,21,45,77,0.4,1.6,8.6
907,22.04.2012,11,11,29,45,0.3,1.3,6.5
908,23.04.2012,17,38,62,120,0.5,1.9,9.5
909,24.04.2012,20,37,66,123,0.5,2.1,10.0
910,25.04.2012,20,31,55,102,0.5,1.8,8.4
911,26.04.2012,21,42,69,134,0.5,2.1,10.7
912,27.04.2012,27,41,75,137,0.5,,
913,28.04.2012,34,34,81,132,0.6,,
914,29.04.2012,42,21,61,93,0.5,,
915,30.04.2012,28,8,27,40,0.3,,
916,01.05.2012,30,4,22,27,0.3,1.1,4.8
917,02.05.2012,28,9,39,53,0.3,1.2,5.6
918,03.05.2012,32,50,64,141,0.5,2.1,10.7
919,04.05.2012,28,32,58,107,0.5,1.8,7.7
920,05.05.2012,18,10,30,45,0.3,1.2,4.1
921,06.05.2012,12,10,31,46,0.3,1.0,4.8
922,07.05.2012,22,43,75,141,0.5,1.9,7.9
923,08.05.2012,28,52,80,159,0.6,2.1,9.8
924,09.05.2012,22,48,70,143,0.5,1.9,9.7
925,10.05.2012,19,42,60,125,0.5,1.9,9.8
926,11.05.2012,22,42,62,126,0.4,1.7,9.6
927,12.05.2012,22,14,31,53,0.3,1.1,4.7
928,13.05.2012,16,16,37,61,0.4,1.3,5.0
929,14.05.2012,20,46,73,143,0.5,1.8,8.0
930,15.05.2012,23,43,69,135,0.5,1.8,7.8
931,16.05.2012,15,35,51,105,0.4,1.5,6.2
932,17.05.2012,14,13,30,50,0.3,1.4,4.1
933,18.05.2012,21,37,68,124,0.4,1.6,6.8
934,19.05.2012,26,19,64,92,0.4,1.7,7.6
935,20.05.2012,24,6,37,46,0.3,1.1,5.2
936,21.05.2012,33,17,60,86,0.4,1.6,7.3
937,22.05.2012,33,15,52,75,0.4,1.4,7.3
938,23.05.2012,40,13,44,64,0.3,1.2,6.2
939,24.05.2012,24,11,36,53,0.3,1.1,4.7
940,25.05.2012,21,11,38,54,0.3,1.0,4.1
941,26.05.2012,21,9,27,41,0.3,0.8,3.7
942,27.05.2012,22,4,21,27,0.3,1.0,3.5
943,28.05.2012,15,7,27,38,0.3,1.1,4.7
944,29.05.2012,24,22,47,80,0.3,1.2,5.4
945,30.05.2012,21,32,55,104,0.4,1.4,6.5
946,31.05.2012,20,37,59,116,0.4,1.7,7.5
947,01.06.2012,16,28,43,85,0.3,,5.7
948,02.06.2012,12,18,34,62,0.3,,
949,03.06.2012,15,14,35,56,0.3,,
950,04.06.2012,16,44,55,122,0.4,,
951,05.06.2012,18,27,49,90,0.4,,
952,06.06.2012,24,59,81,171,0.5,,9.9
953,07.06.2012,22,53,69,149,0.5,2.0,9.8
954,08.06.2012,21,32,55,104,0.4,1.4,7.2
955,09.06.2012,16,16,39,64,0.3,1.2,4.2
956,10.06.2012,17,13,41,61,0.3,1.7,6.7
957,11.06.2012,21,49,89,164,0.5,1.9,7.0
958,12.06.2012,22,36,69,125,0.4,1.7,5.7
959,13.06.2012,23,35,49,102,0.4,1.6,5.4
960,14.06.2012,22,27,47,89,0.4,1.3,5.3
961,15.06.2012,26,44,78,146,0.5,1.6,8.4
962,16.06.2012,24,29,52,95,0.5,1.4,8.1
963,17.06.2012,12,18,32,60,0.4,1.6,7.5
964,18.06.2012,,38,71,129,0.5,2.1,8.2
965,19.06.2012,15,20,53,83,0.3,1.2,6.3
966,20.06.2012,17,10,35,51,0.3,1.4,4.9
967,21.06.2012,15,18,42,69,0.3,1.2,4.8
968,22.06.2012,20,34,50,103,0.4,1.2,7.7
969,23.06.2012,18,18,41,69,0.4,1.2,7.4
970,24.06.2012,21,10,26,42,0.3,1.3,6.0
971,25.06.2012,10,24,31,67,0.3,0.9,5.6
972,26.06.2012,15,26,40,80,0.3,0.9,6.0
973,27.06.2012,23,36,58,112,0.4,1.0,7.1
974,28.06.2012,21,42,59,123,0.4,1.4,9.7
975,29.06.2012,30,35,73,127,0.5,1.2,8.5
