,date,PM10,NOx,NO_2,NOx,O_3,Benzolµg/m³,Toluolµg/m³
3161,24.06.2018,9,7,28,40,29,,
3162,25.06.2018,20,6,20,29,38,,
3163,26.06.2018,16,4,17,23,45,,
3164,27.06.2018,11,1,11,12,69,,
3165,28.06.2018,16,0,9,9,86,,
3166,29.06.2018,14,1,12,13,87,,
3167,30.06.2018,8,0,8,8,62,,
3168,01.07.2018,6,0,6,6,64,,
3169,02.07.2018,10,1,17,19,61,,
3170,03.07.2018,14,3,26,30,75,,
3171,04.07.2018,19,2,32,34,102,,
3172,05.07.2018,23,1,23,24,101,,
3173,06.07.2018,16,4,26,32,53,,
3174,07.07.2018,17,3,22,27,61,,
3175,08.07.2018,15,1,14,16,63,,
3176,09.07.2018,17,3,17,21,56,,
3177,10.07.2018,19,2,20,24,45,,
3178,11.07.2018,11,2,21,23,68,,
3179,12.07.2018,14,2,19,22,43,,
3180,13.07.2018,20,4,28,34,47,,
3181,14.07.2018,16,3,15,20,50,,
3182,15.07.2018,10,2,16,18,55,,
3183,16.07.2018,19,2,21,24,72,,
3184,17.07.2018,19,1,15,17,74,,
3185,18.07.2018,22,3,18,22,82,,
3186,19.07.2018,16,1,15,17,73,,
3187,20.07.2018,20,4,27,32,73,,
3188,21.07.2018,18,1,15,17,82,,
3189,22.07.2018,20,1,20,21,103,,
3190,23.07.2018,17,2,19,23,71,,
3191,24.07.2018,16,5,24,32,54,,
3192,25.07.2018,17,2,19,22,60,,
3193,26.07.2018,19,1,13,15,80,,
3194,27.07.2018,23,1,17,18,75,,
3195,28.07.2018,20,1,17,19,90,,
3196,29.07.2018,15,1,19,21,86,,
3197,30.07.2018,17,1,21,23,95,,
3198,31.07.2018,21,2,28,31,99,,
3199,01.08.2018,20,1,17,19,94,,
3200,02.08.2018,13,1,8,9,101,,
3201,03.08.2018,18,1,17,19,113,,
3202,04.08.2018,18,1,15,16,122,,
3203,05.08.2018,10,2,13,15,65,,
3204,06.08.2018,13,3,22,26,70,,
3205,07.08.2018,20,2,28,31,100,,
3206,08.08.2018,26,2,30,34,111,,
3207,09.08.2018,33,1,16,18,117,,
3208,10.08.2018,12,2,19,22,66,,
3209,11.08.2018,11,2,18,22,66,,
3210,12.08.2018,10,1,17,18,79,,
3211,13.08.2018,19,5,37,44,71,,
3212,14.08.2018,12,3,19,23,56,,
3213,15.08.2018,12,5,30,38,49,,
3214,16.08.2018,26,7,36,46,63,,
3215,17.08.2018,24,3,26,30,92,,
3216,18.08.2018,14,2,21,24,70,,
3217,19.08.2018,19,2,38,42,77,,
3218,20.08.2018,19,6,32,41,40,,
3219,21.08.2018,20,2,18,22,54,,
3220,22.08.2018,23,2,30,34,63,,
3221,23.08.2018,32,8,45,56,74,,
3222,24.08.2018,23,4,29,35,54,,
3223,25.08.2018,15,2,18,22,51,,
3224,26.08.2018,9,3,23,28,46,,
3225,27.08.2018,16,4,24,30,53,,
3226,28.08.2018,17,4,25,31,41,,
3227,29.08.2018,24,4,30,36,68,,
3228,30.08.2018,21,5,33,40,54,,
3229,31.08.2018,12,5,29,37,37,,
3230,01.09.2018,14,3,24,28,54,,
3231,02.09.2018,14,1,8,9,66,,
3232,03.09.2018,21,1,14,14,84,,
3233,04.09.2018,16,1,12,13,72,,
3234,05.09.2018,21,1,13,14,70,,
3235,06.09.2018,23,1,16,18,74,,
3236,07.09.2018,21,5,34,41,62,,
3237,08.09.2018,13,1,24,26,56,,
3238,09.09.2018,16,8,41,52,59,,
3239,10.09.2018,19,13,51,70,46,,
3240,11.09.2018,20,6,32,40,54,,
3241,12.09.2018,16,3,20,24,54,,
3242,13.09.2018,8,1,14,15,43,,
3243,14.09.2018,16,7,32,42,28,,
3244,15.09.2018,14,3,24,29,42,,
3245,16.09.2018,15,3,29,33,43,,
3246,17.09.2018,24,24,62,99,41,,
3247,18.09.2018,39,12,64,82,55,,
3248,19.09.2018,33,7,45,56,64,,
3249,20.09.2018,33,23,54,88,48,,
3250,21.09.2018,35,3,29,33,61,,
3251,22.09.2018,9,2,12,16,50,,
3252,23.09.2018,8,2,14,17,44,,
3253,24.09.2018,8,6,31,41,40,,
3254,25.09.2018,9,7,38,48,36,,
3255,26.09.2018,11,8,30,42,44,,
3256,27.09.2018,14,8,35,48,32,,
3257,28.09.2018,13,4,27,33,39,,
3258,29.09.2018,12,11,35,51,29,,
3259,30.09.2018,16,22,40,74,35,,
3260,01.10.2018,17,31,49,97,18,,
3261,02.10.2018,9,6,24,33,33,,
3262,03.10.2018,10,3,20,25,52,,
3263,04.10.2018,12,9,33,46,26,,
3264,05.10.2018,18,10,41,57,30,,
3265,06.10.2018,22,6,41,50,36,,
3266,07.10.2018,12,2,24,27,42,,
3267,08.10.2018,13,18,53,81,17,,
3268,09.10.2018,30,46,63,134,8,,
3269,10.10.2018,35,23,43,79,38,,
3270,11.10.2018,42,3,37,41,61,,
3271,12.10.2018,40,17,63,88,37,,
3272,13.10.2018,37,6,45,55,47,,
3273,14.10.2018,36,1,25,27,74,,
3274,15.10.2018,43,5,47,54,48,,
3275,16.10.2018,57,46,73,143,18,,
3276,17.10.2018,63,84,78,206,12,,
3277,18.10.2018,45,58,44,133,17,,
3278,19.10.2018,21,10,36,51,31,,
3279,20.10.2018,20,11,35,52,30,,
3280,21.10.2018,18,9,33,48,26,,
3281,22.10.2018,16,10,36,52,26,,
3282,23.10.2018,9,5,21,29,38,,
3283,24.10.2018,11,2,17,20,60,,
3284,25.10.2018,8,4,22,29,46,,
3285,26.10.2018,15,8,27,39,33,,
3286,27.10.2018,8,2,16,19,45,,
3287,28.10.2018,7,0,9,10,40,,
3288,29.10.2018,11,3,12,16,28,,
3289,30.10.2018,22,6,23,32,29,,
3290,31.10.2018,13,11,34,51,25,,
3291,01.11.2018,29,22,45,78,5,,
3292,02.11.2018,16,22,42,75,11,,
3293,03.11.2018,24,12,35,53,15,,
3294,04.11.2018,35,4,19,24,13,,
3295,05.11.2018,43,12,34,52,13,,
3296,06.11.2018,33,14,42,63,17,,
3297,07.11.2018,40,38,44,103,11,,
3298,08.11.2018,29,50,44,121,4,,
3299,09.11.2018,30,20,34,66,3,,
3300,10.11.2018,31,9,29,43,7,,
3301,11.11.2018,26,9,28,43,5,,
3302,12.11.2018,21,21,37,70,7,,
3303,13.11.2018,14,20,34,65,16,,
3304,14.11.2018,,21,39,71,16,,
3305,15.11.2018,,15,40,64,11,,
3306,16.11.2018,25,6,26,36,25,,
3307,17.11.2018,34,5,24,33,13,,
3308,18.11.2018,30,5,23,30,19,,
3309,19.11.2018,12,2,15,19,30,,
3310,20.11.2018,24,2,16,20,34,,
3311,21.11.2018,33,5,19,26,24,,
3312,22.11.2018,33,4,22,27,28,,
3313,23.11.2018,44,22,24,58,8,,
3314,24.11.2018,42,28,24,66,2,,
3315,25.11.2018,44,20,19,49,3,,
3316,26.11.2018,28,3,18,24,20,,
3317,27.11.2018,29,16,44,68,7,,
3318,28.11.2018,27,10,37,51,23,,
3319,29.11.2018,40,9,37,51,21,,
3320,30.11.2018,28,9,31,44,21,,
3321,01.12.2018,28,20,34,65,6,,
3322,02.12.2018,14,5,23,30,19,,
3323,03.12.2018,10,12,34,52,19,,
3324,04.12.2018,11,8,33,46,36,,
3325,05.12.2018,18,19,46,75,14,,
3326,06.12.2018,17,17,36,63,12,,
3327,07.12.2018,10,10,28,43,23,,
3328,08.12.2018,7,3,16,21,51,,
3329,09.12.2018,6,4,16,22,52,,
3330,10.12.2018,8,9,29,42,45,,
3331,11.12.2018,7,7,22,34,18,,
3332,12.12.2018,13,4,24,29,16,,
3333,13.12.2018,21,5,19,27,10,,
3334,14.12.2018,24,4,23,30,19,,
3335,15.12.2018,22,3,17,22,19,,
3336,16.12.2018,26,4,21,27,19,,
3337,17.12.2018,32,31,36,83,4,,
3338,18.12.2018,26,33,43,93,2,,
3339,19.12.2018,24,13,38,57,9,,
3340,20.12.2018,29,28,37,79,4,,
3341,21.12.2018,11,9,31,46,24,,
3342,22.12.2018,7,5,23,31,34,,
3343,23.12.2018,12,4,22,28,31,,
3344,24.12.2018,8,4,16,22,35,,
3345,25.12.2018,9,10,28,43,31,,
3346,26.12.2018,16,10,25,41,25,,
3347,27.12.2018,18,9,28,42,18,,
3348,28.12.2018,14,14,35,56,20,,
3349,29.12.2018,19,9,33,47,13,,
3350,30.12.2018,8,3,17,21,51,,
3351,31.12.2018,17,6,28,37,28,,
3352,01.01.2019,16,5,21,29,49,,
3353,02.01.2019,10,2,15,18,58,,
3354,03.01.2019,9,9,36,49,27,,
3355,04.01.2019,14,16,39,64,18,,
3356,05.01.2019,8,3,18,22,43,,
3357,06.01.2019,10,2,20,23,33,,
3358,07.01.2019,13,23,36,70,16,,
3359,08.01.2019,6,5,22,29,41,,
3360,09.01.2019,4,1,11,12,49,,
3361,10.01.2019,6,2,19,21,49,,
3362,11.01.2019,13,9,33,46,24,,
3363,12.01.2019,14,3,21,25,49,,
3364,13.01.2019,5,3,17,22,53,,
3365,14.01.2019,10,5,19,26,59,,
3366,15.01.2019,14,7,28,39,37,,
3367,16.01.2019,14,5,25,33,34,,
3368,17.01.2019,11,6,23,32,39,,
3369,18.01.2019,9,7,28,39,41,,
3370,19.01.2019,23,9,37,50,24,,
3371,20.01.2019,36,5,29,37,22,,
3372,21.01.2019,35,15,39,62,13,,
3373,22.01.2019,44,21,43,75,11,,
3374,23.01.2019,57,6,29,38,27,,
3375,24.01.2019,37,3,22,26,39,,
3376,25.01.2019,35,8,31,42,26,,
3377,26.01.2019,21,13,36,56,12,,
3378,27.01.2019,10,4,24,30,32,,
3379,28.01.2019,11,13,31,51,28,,
3380,29.01.2019,15,12,39,57,22,,
3381,30.01.2019,24,6,35,44,25,,
3382,31.01.2019,36,15,45,68,13,,
3383,01.02.2019,47,7,39,49,13,,
3384,02.02.2019,52,9,27,40,12,,
3385,03.02.2019,25,3,20,24,26,,
3386,04.02.2019,17,16,38,62,21,,
3387,05.02.2019,16,9,32,46,29,,
3388,06.02.2019,23,13,35,55,27,,
3389,07.02.2019,22,11,41,58,22,,
3390,08.02.2019,18,8,30,43,33,,
3391,09.02.2019,9,3,17,21,57,,
3392,10.02.2019,8,2,19,23,51,,
3393,11.02.2019,7,6,24,34,49,,
3394,12.02.2019,11,6,33,42,49,,
3395,13.02.2019,28,9,34,48,18,,
3396,14.02.2019,26,16,45,70,22,,
3397,15.02.2019,27,75,68,182,8,,
3398,16.02.2019,18,23,52,88,20,,
3399,17.02.2019,29,37,57,113,10,,
3400,18.02.2019,35,37,64,120,9,,
3401,19.02.2019,24,10,39,53,32,,
3402,20.02.2019,19,6,32,41,38,,
3403,21.02.2019,26,9,34,47,30,,
3404,22.02.2019,10,2,16,18,53,,
3405,23.02.2019,18,5,33,40,40,,
3406,24.02.2019,22,23,59,95,21,,
3407,25.02.2019,31,21,56,88,19,,
3408,26.02.2019,45,31,51,98,14,,
3409,27.02.2019,41,64,56,154,18,,
3410,28.02.2019,43,11,40,57,25,,
3411,01.03.2019,36,4,25,32,35,,
3412,02.03.2019,19,4,24,30,46,,
3413,03.03.2019,15,2,13,16,48,,
3414,04.03.2019,10,5,20,27,58,,
3415,05.03.2019,11,4,20,26,57,,
3416,06.03.2019,15,8,30,43,41,,
3417,07.03.2019,11,7,28,38,47,,
3418,08.03.2019,8,2,15,19,69,,
3419,09.03.2019,9,3,17,21,64,,
3420,10.03.2019,9,1,15,17,71,,
3421,11.03.2019,9,5,27,34,54,,
3422,12.03.2019,14,6,26,36,54,,
3423,13.03.2019,9,4,18,24,67,,
3424,14.03.2019,9,6,25,33,53,,
3425,15.03.2019,8,4,20,27,63,,
3426,16.03.2019,11,4,21,26,61,,
3427,17.03.2019,7,2,13,16,67,,
3428,18.03.2019,8,3,18,23,65,,
3429,19.03.2019,13,6,35,45,48,,
3430,20.03.2019,21,12,38,56,48,,
3431,21.03.2019,29,10,37,52,29,,
3432,22.03.2019,30,8,31,44,25,,
3433,23.03.2019,35,7,24,35,31,,
3434,24.03.2019,16,2,22,25,54,,
3435,25.03.2019,10,4,25,32,57,,
3436,26.03.2019,11,7,33,44,50,,
3437,27.03.2019,12,10,42,57,35,,
3438,28.03.2019,11,7,31,42,33,,
3439,29.03.2019,19,11,33,50,29,,
3440,30.03.2019,21,5,32,39,49,,
3441,31.03.2019,18,3,19,24,67,,
3442,01.04.2019,12,7,25,36,62,,
3443,02.04.2019,26,3,25,29,67,,
3444,03.04.2019,43,4,33,39,70,,
3445,04.04.2019,38,2,26,30,80,,
3446,05.04.2019,42,6,25,34,43,,
3447,06.04.2019,43,2,21,24,81,,
3448,07.04.2019,38,1,13,14,95,,
3449,08.04.2019,37,5,27,35,83,,
3450,09.04.2019,21,1,11,12,85,,
3451,10.04.2019,21,3,18,22,68,,
3452,11.04.2019,11,1,11,13,69,,
3453,12.04.2019,13,1,13,14,63,,
3454,13.04.2019,21,1,10,11,70,,
3455,14.04.2019,19,1,10,10,66,,
3456,15.04.2019,19,1,14,16,76,,
3457,16.04.2019,26,3,23,26,79,,
3458,17.04.2019,28,2,21,24,82,,
3459,18.04.2019,31,2,27,29,85,,
3460,19.04.2019,28,1,12,13,108,,
3461,20.04.2019,22,1,13,14,95,,
3462,21.04.2019,17,1,14,15,96,,
3463,22.04.2019,23,1,8,10,104,,
3464,23.04.2019,43,1,10,12,98,,
3465,24.04.2019,33,2,16,20,76,,
3466,25.04.2019,18,3,22,26,84,,
3467,26.04.2019,31,3,28,33,83,,
3468,27.04.2019,16,3,20,25,62,,
3469,28.04.2019,9,3,16,20,56,,
3470,29.04.2019,18,2,15,17,60,,
3471,30.04.2019,14,3,25,30,78,,
3472,01.05.2019,24,2,25,29,67,,
3473,02.05.2019,20,3,28,33,61,,
3474,03.05.2019,12,4,23,28,71,,
3475,04.05.2019,10,2,21,25,61,,
3476,05.05.2019,8,2,22,25,62,,
3477,06.05.2019,13,4,23,29,65,,
3478,07.05.2019,11,3,21,26,56,,
3479,08.05.2019,23,6,33,42,66,,
3480,09.05.2019,11,2,21,25,67,,
3481,10.05.2019,14,4,26,32,49,,
3482,11.05.2019,13,1,14,15,71,,
3483,12.05.2019,9,1,7,8,76,,
3484,13.05.2019,11,2,15,18,64,,
3485,14.05.2019,9,1,9,11,70,,
3486,15.05.2019,8,1,10,11,72,,
3487,16.05.2019,11,3,21,26,42,,
3488,17.05.2019,18,10,26,41,46,,
3489,18.05.2019,17,4,25,30,65,,
3490,19.05.2019,18,2,19,23,77,,
3491,20.05.2019,20,1,14,15,70,,
3492,21.05.2019,17,3,24,28,62,,
3493,22.05.2019,14,3,21,26,53,,
3494,23.05.2019,13,3,20,25,65,,
3495,24.05.2019,18,2,25,29,89,,
3496,25.05.2019,11,3,19,24,60,,
3497,26.05.2019,14,2,14,17,70,,
3498,27.05.2019,12,4,23,29,51,,
3499,28.05.2019,16,2,14,17,61,,
3500,29.05.2019,11,1,16,18,75,,
3501,30.05.2019,12,2,15,17,76,,
3502,31.05.2019,15,3,21,25,47,,
3503,01.06.2019,20,3,24,28,60,,
3504,02.06.2019,18,1,14,16,84,,
3505,03.06.2019,19,2,21,24,89,,
3506,04.06.2019,18,2,20,23,98,,
3507,05.06.2019,25,2,23,26,99,,
3508,06.06.2019,25,2,26,29,75,,
3509,07.06.2019,15,3,19,23,76,,
3510,08.06.2019,13,2,12,15,77,,
3511,09.06.2019,11,2,11,13,78,,
3512,10.06.2019,20,1,11,12,86,,
3513,11.06.2019,26,2,18,21,93,,
3514,12.06.2019,20,1,18,19,81,,
3515,13.06.2019,13,3,28,33,64,,
3516,14.06.2019,16,2,23,26,94,,
3517,15.06.2019,25,1,18,20,106,,
3518,16.06.2019,9,2,23,25,84,,
3519,17.06.2019,16,2,25,28,90,,
3520,18.06.2019,18,2,23,26,85,,
3521,19.06.2019,23,2,25,28,105,,
3522,20.06.2019,14,2,23,26,84,,
3523,21.06.2019,13,2,20,23,72,,
3524,22.06.2019,13,1,6,7,85,,
3525,23.06.2019,10,1,4,5,90,,
3526,24.06.2019,14,1,15,17,86,,
3527,25.06.2019,25,2,28,30,105,,
3528,26.06.2019,27,1,29,30,115,,
3529,27.06.2019,15,2,16,19,72,,
3530,28.06.2019,15,3,18,22,61,,
3531,29.06.2019,15,3,24,28,79,,
3532,30.06.2019,19,2,20,23,110,,
3533,01.07.2019,18,2,19,22,81,,
3534,02.07.2019,16,3,19,22,59,,
3535,03.07.2019,13,3,18,23,58,,
3536,04.07.2019,13,1,13,14,63,,
3537,05.07.2019,12,2,13,16,56,,
3538,06.07.2019,13,1,14,17,54,,
3539,07.07.2019,11,1,8,10,58,,
3540,08.07.2019,7,3,20,25,52,,
3541,09.07.2019,8,4,27,33,47,,
3542,10.07.2019,11,4,23,29,45,,
3543,11.07.2019,15,3,25,29,64,,
3544,12.07.2019,15,2,22,25,53,,
3545,13.07.2019,14,1,18,20,56,,
3546,14.07.2019,15,1,16,18,51,,
3547,15.07.2019,12,3,22,27,49,,
3548,16.07.2019,9,4,24,31,42,,
3549,17.07.2019,14,4,23,29,48,,
3550,18.07.2019,13,2,18,20,73,,
3551,19.07.2019,18,3,26,30,67,,
3552,20.07.2019,17,3,24,28,68,,
3553,21.07.2019,14,1,16,18,64,,
3554,22.07.2019,16,4,24,30,61,,
3555,23.07.2019,17,2,20,23,61,,
3556,24.07.2019,18,2,17,20,68,,
3557,25.07.2019,21,2,18,20,64,,
3558,26.07.2019,15,1,9,10,71,,
3559,27.07.2019,19,1,7,8,79,,
3560,28.07.2019,18,1,9,9,99,,
3561,29.07.2019,25,3,30,34,78,,
3562,30.07.2019,27,5,25,32,46,,
3563,31.07.2019,16,2,20,23,57,,
3564,01.08.2019,11,2,20,23,60,,
3565,02.08.2019,16,5,31,39,44,,
3566,03.08.2019,12,1,14,15,53,,
3567,04.08.2019,11,1,19,21,53,,
3568,05.08.2019,15,3,30,36,58,,
3569,06.08.2019,17,3,26,30,68,,
3570,07.08.2019,17,3,29,34,54,,
3571,08.08.2019,15,3,26,30,62,,
3572,09.08.2019,16,4,30,36,69,,
3573,10.08.2019,12,1,12,13,70,,
3574,11.08.2019,13,1,18,20,70,,
3575,12.08.2019,14,3,25,29,65,,
3576,13.08.2019,11,2,20,24,66,,
3577,14.08.2019,11,4,29,35,58,,
3578,15.08.2019,15,3,26,31,59,,
3579,16.08.2019,13,4,25,31,38,,
3580,17.08.2019,15,2,21,23,60,,
3581,18.08.2019,8,1,15,17,44,,
3582,19.08.2019,13,8,30,42,38,,
3583,20.08.2019,14,10,38,54,47,,
3584,21.08.2019,13,4,31,36,56,,
3585,22.08.2019,19,5,38,45,64,,
3586,23.08.2019,21,3,31,35,74,,
3587,24.08.2019,20,1,19,21,85,,
3588,25.08.2019,18,1,13,15,93,,
3589,26.08.2019,26,2,29,33,78,,
3590,27.08.2019,27,2,31,34,75,,
3591,28.08.2019,23,2,28,31,86,,
3592,29.08.2019,18,2,24,27,91,,
3593,30.08.2019,21,1,17,18,98,,
3594,31.08.2019,22,1,19,20,106,,
3595,01.09.2019,19,1,17,19,92,,
3596,02.09.2019,11,4,31,37,50,,
3597,03.09.2019,16,4,33,40,45,,
3598,04.09.2019,21,3,30,35,59,,
3599,05.09.2019,14,4,23,28,52,,
3600,06.09.2019,13,5,27,34,47,,
3601,07.09.2019,17,3,31,36,46,,
3602,08.09.2019,11,0,12,12,66,,
3603,09.09.2019,8,2,21,23,46,,
3604,10.09.2019,12,3,21,26,62,,
3605,11.09.2019,16,7,35,46,61,,
3606,12.09.2019,14,7,26,37,36,,
3607,13.09.2019,13,5,22,30,37,,
3608,14.09.2019,13,8,30,41,37,,
3609,15.09.2019,11,2,19,22,61,,
3610,16.09.2019,17,5,27,34,40,,
3611,17.09.2019,11,5,21,29,40,,
3612,18.09.2019,11,4,27,33,46,,
3613,19.09.2019,10,6,34,43,33,,
3614,20.09.2019,11,7,33,44,30,,
3615,21.09.2019,15,11,35,52,34,,
3616,22.09.2019,17,2,28,31,47,,
3617,23.09.2019,25,5,32,39,51,,
3618,24.09.2019,30,5,32,39,27,,
3619,25.09.2019,21,10,35,50,15,,
3620,26.09.2019,14,15,32,54,18,,
3621,27.09.2019,9,7,29,41,20,,
3622,28.09.2019,11,4,21,27,28,,
3623,29.09.2019,8,3,14,18,38,,
3624,30.09.2019,7,3,13,17,48,,
3625,01.10.2019,9,8,23,35,28,,
3626,02.10.2019,7,4,21,27,41,,
3627,03.10.2019,6,5,21,29,26,,
3628,04.10.2019,10,14,26,47,18,,
3629,05.10.2019,10,1,11,12,38,,
3630,06.10.2019,10,2,22,25,30,,
3631,07.10.2019,14,38,47,104,17,,
3632,08.10.2019,13,10,28,44,17,,
3633,09.10.2019,12,8,22,35,32,,
3634,10.10.2019,9,5,20,27,38,,
3635,11.10.2019,16,7,23,33,31,,
3636,12.10.2019,14,3,21,26,42,,
3637,13.10.2019,17,3,19,23,48,,
3638,14.10.2019,17,11,30,46,39,,
3639,15.10.2019,35,9,43,56,22,,
3640,16.10.2019,17,5,25,33,23,,
3641,17.10.2019,12,7,29,39,24,,
3642,18.10.2019,10,7,22,32,33,,
3643,19.10.2019,11,3,24,29,31,,
3644,20.10.2019,16,7,30,41,23,,
3645,21.10.2019,32,41,38,101,6,,
3646,22.10.2019,18,18,36,64,12,,
3647,23.10.2019,29,27,30,72,18,,
3648,24.10.2019,50,12,35,53,18,,
3649,25.10.2019,19,12,33,52,19,,
3650,26.10.2019,13,4,18,24,38,,
3651,27.10.2019,10,3,18,23,46,,
3652,28.10.2019,10,6,28,37,33,,
3653,29.10.2019,12,7,32,44,25,,
